college,collegeLabel,city,coordinate_location,country,countryLabel
http://www.wikidata.org/entity/Q1433127,Ubon Ratchathani Airport,,Point(104.870278 15.251388),http://www.wikidata.org/entity/Q869,Thailand
http://www.wikidata.org/entity/Q1433133,Tuzla International Airport,,Point(18.724722222 44.458611111),http://www.wikidata.org/entity/Q225,Bosnia and Herzegovina
http://www.wikidata.org/entity/Q1433133,Tuzla International Airport,,Point(18.724813 44.458637),http://www.wikidata.org/entity/Q225,Bosnia and Herzegovina
http://www.wikidata.org/entity/Q1433138,Unalaska Airport,,Point(-166.545 53.898888888),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1433143,Uşak Airport,,Point(29.46987 38.68402),http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q1433143,Uşak Airport,,Point(29.4816 38.6796),http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q1433148,Umeå Airport,,Point(20.28 63.793055),http://www.wikidata.org/entity/Q34,Sweden
http://www.wikidata.org/entity/Q651557,Marsa Matruh International Airport,,Point(27.221667 31.325278),http://www.wikidata.org/entity/Q79,Egypt
http://www.wikidata.org/entity/Q651562,Matei Airport,,Point(-179.876944444 -16.690555555),http://www.wikidata.org/entity/Q712,Fiji
http://www.wikidata.org/entity/Q651576,Mayaguana Airport,,Point(-73.013611111 22.379444444),http://www.wikidata.org/entity/Q778,The Bahamas
http://www.wikidata.org/entity/Q651585,Mariscal Lamar International Airport,,Point(-78.98444444 -2.88944444),http://www.wikidata.org/entity/Q736,Ecuador
http://www.wikidata.org/entity/Q651595,Menongue Airport,,Point(17.719583333 -14.657638888),http://www.wikidata.org/entity/Q916,Angola
http://www.wikidata.org/entity/Q651666,McCarthy Airport,,Point(-142.903611111 61.436944444),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q651687,Meghauli Airport,,Point(84.228888888 27.577222222),http://www.wikidata.org/entity/Q837,Nepal
http://www.wikidata.org/entity/Q651696,Mayor Buenaventura Vivas Airport,,Point(-72.035 7.565),http://www.wikidata.org/entity/Q717,Venezuela
http://www.wikidata.org/entity/Q651720,Merced Regional Airport,,Point(-120.513888888 37.284722222),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q651735,Mendi Airport,,Point(143.657163888 -6.147738888),http://www.wikidata.org/entity/Q691,Papua New Guinea
http://www.wikidata.org/entity/Q651770,Leonard M. Thompson International Airport,,Point(-77.083611111 26.511388888),http://www.wikidata.org/entity/Q778,The Bahamas
http://www.wikidata.org/entity/Q651920,Meridian Regional Airport,,Point(-88.7425 32.337222),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q652030,Melbourne International Airport,,Point(-80.645277777 28.102777777),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q652032,Mary River Aerodrome,,Point(-79.356944444 71.324166666),http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q652055,May Creek Airport,,Point(-142.686666666 61.335555555),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q652112,Martin State Airport,,Point(-76.4139 39.3256),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q652265,Meadows Field Airport,,Point(-119.057777777 35.433888888),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q652272,MBS International Airport,,Point(-84.079722222 43.532777777),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q652306,Merle K. (Mudhole) Smith Airport,,Point(-145.477 60.4917),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q652331,Matsumoto Airport,,Point(137.922777777 36.166666666),http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q652383,Matari Airport,,Point(27.588333 2.8275),http://www.wikidata.org/entity/Q974,Democratic Republic of the Congo
http://www.wikidata.org/entity/Q652405,Meekatharra Airport,,Point(118.547777777 -26.611666666),http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q652429,Meixian Airport,,Point(116.133055555 24.35),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q652443,Maupiti Airport,,Point(-152.243333333 -16.426388888),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q652459,Mbanza Congo Airport,,Point(14.247055555 -6.269861111),http://www.wikidata.org/entity/Q916,Angola
http://www.wikidata.org/entity/Q652505,Detroit Metropolitan Wayne County Airport,,Point(-83.353333 42.2125),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q652545,Douglas–Charles Airport,,Point(-61.3 15.546944444),http://www.wikidata.org/entity/Q784,Dominica
http://www.wikidata.org/entity/Q652572,Masset Airport,,Point(-132.125 54.0272),http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q652578,Mercedita Airport,,Point(-66.563055555 18.008333333),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q652588,Martín Miguel de Güemes International Airport,,Point(-65.48694444 -24.85972222),http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q652678,Mattala Rajapaksa International Airport,,Point(81.12361111 6.28888889),http://www.wikidata.org/entity/Q854,Sri Lanka
http://www.wikidata.org/entity/Q652704,Mau Hau Airport,,Point(120.301388888 -9.668611111),http://www.wikidata.org/entity/Q252,Indonesia
http://www.wikidata.org/entity/Q652794,McGrath Airport,,Point(-155.605555555 62.952777777),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q652835,Mejit Airport,,Point(170.869 10.283333333),http://www.wikidata.org/entity/Q709,Marshall Islands
http://www.wikidata.org/entity/Q652840,Mawlamyaing Airport,,Point(97.660669444 16.444747222),http://www.wikidata.org/entity/Q836,Myanmar
http://www.wikidata.org/entity/Q652872,Mbuji Mayi Airport,,Point(23.568888888 -6.121111111),http://www.wikidata.org/entity/Q974,Democratic Republic of the Congo
http://www.wikidata.org/entity/Q652950,Matahora Airport,,Point(123.58333333 -5.31666667),http://www.wikidata.org/entity/Q252,Indonesia
http://www.wikidata.org/entity/Q653299,Prince Said Ibrahim International Airport,,Point(43.271388888 -11.536666666),http://www.wikidata.org/entity/Q970,Comoros
http://www.wikidata.org/entity/Q654636,Larnaca International Airport,,Point(33.630277777 34.878888888),http://www.wikidata.org/entity/Q229,Cyprus
http://www.wikidata.org/entity/Q654922,Shimojishima Airport,,Point(125.144722222 24.826666666),http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q655320,Malabo International Airport,,Point(8.708611111 3.755),http://www.wikidata.org/entity/Q983,Equatorial Guinea
http://www.wikidata.org/entity/Q656500,Tozeur–Nefta International Airport,,Point(8.110555555 33.939722222),http://www.wikidata.org/entity/Q948,Tunisia
http://www.wikidata.org/entity/Q656777,Nouméa Magenta Airport,,Point(166.472777777 -22.258333333),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q656807,Rotterdam The Hague Airport,,Point(4.433333333 51.95),http://www.wikidata.org/entity/Q55,Netherlands
http://www.wikidata.org/entity/Q656854,Padre Aldamiz International Airport,,Point(-69.228611111 -12.613611111),http://www.wikidata.org/entity/Q419,Peru
http://www.wikidata.org/entity/Q656993,Palma de Mallorca Airport,,Point(2.738808333 39.551675),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q657005,Dresden Airport,,Point(13.768055555 51.134444444),http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q657271,Manaus International Airport,,Point(-60.050555555 -3.041111111),http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q657369,Awasa Airport,,Point(38.5 7.067),http://www.wikidata.org/entity/Q115,Ethiopia
http://www.wikidata.org/entity/Q658000,Tynda Airport,,Point(124.778333333 55.283333333),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q658326,Dikson Airport,,Point(80.381666666 73.516666666),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q658537,Vincenzo Florio Airport Trapani-Birgi,,Point(12.493333333 37.911944444),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q659349,Tivat Airport,,Point(18.723333333 42.404722222),http://www.wikidata.org/entity/Q236,Montenegro
http://www.wikidata.org/entity/Q661389,Lugano Airport,,Point(8.910278 46.003611),http://www.wikidata.org/entity/Q39,Switzerland
http://www.wikidata.org/entity/Q662619,Monaco Heliport,,Point(7.41915 43.72568),http://www.wikidata.org/entity/Q235,Monaco
http://www.wikidata.org/entity/Q664757,Son Bonet Aerodrome,,Point(2.702777777 39.598888888),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q664946,Stockholm Skavsta Airport,,Point(16.912222222 58.788611111),http://www.wikidata.org/entity/Q34,Sweden
http://www.wikidata.org/entity/Q665365,Bremen Airport,,Point(8.786666666 53.047333333),http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q665948,Owen Roberts International Airport,,Point(-81.359166666 19.2925),http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q666704,Monastir Habib Bourguiba International Airport,,Point(10.754722222 35.758055555),http://www.wikidata.org/entity/Q948,Tunisia
http://www.wikidata.org/entity/Q667001,Faro Airport,,Point(-7.965833333 37.014444444),http://www.wikidata.org/entity/Q45,Portugal
http://www.wikidata.org/entity/Q667181,Carcassonne Airport,,Point(2.308611111 43.215833333),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q667216,Durham Tees Valley Airport,,Point(-1.429444444 54.509166666),http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q667326,Windhoek Hosea Kutako International Airport,,Point(17.470833 -22.48),http://www.wikidata.org/entity/Q1030,Namibia
http://www.wikidata.org/entity/Q667965,Tumlingtar Airport,,Point(87.193333333 27.315),http://www.wikidata.org/entity/Q837,Nepal
http://www.wikidata.org/entity/Q667980,North Eleuthera Airport,,Point(-76.683611111 25.475),http://www.wikidata.org/entity/Q778,The Bahamas
http://www.wikidata.org/entity/Q668382,Leipzig/Halle Airport,,Point(12.236388888 51.423888888),http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q669261,Penang International Airport,,Point(100.276666666 5.296944444),http://www.wikidata.org/entity/Q833,Malaysia
http://www.wikidata.org/entity/Q670038,Ivato Airport,,Point(47.47611111 -18.79638889),http://www.wikidata.org/entity/Q1019,Madagascar
http://www.wikidata.org/entity/Q670072,Fort McMurray International Airport,,Point(-111.223 56.6533),http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q671475,Logan International Airport,,Point(-71.006389 42.363056),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q672289,Malta International Airport,,Point(14.4775 35.8575),http://www.wikidata.org/entity/Q233,Malta
http://www.wikidata.org/entity/Q673202,Kai Tak Airport,,Point(114.202108333 22.317883333),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q673202,Kai Tak Airport,,Point(114.202108333 22.317883333),http://www.wikidata.org/entity/Q1054923,British Hong Kong
http://www.wikidata.org/entity/Q673433,Arroyo Barril Airport,,Point(-69.429722222 19.198611111),http://www.wikidata.org/entity/Q786,Dominican Republic
http://www.wikidata.org/entity/Q673760,Münster Osnabrück International Airport,,Point(7.68483 52.134642),http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q674514,Cesária Évora Airport,,Point(-25.054722222 16.833611111),http://www.wikidata.org/entity/Q1011,Cape Verde
http://www.wikidata.org/entity/Q674812,Juhu Aerodrome,,Point(72.833888888 19.098055555),http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q676516,Kavala International Airport,,Point(24.619166666 40.913333333),http://www.wikidata.org/entity/Q41,Greece
http://www.wikidata.org/entity/Q676576,Ronald Reagan Washington National Airport,,Point(-77.0419615 38.8540082),http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q676718,Spriggs Payne Airport,,Point(-10.758611 6.289167),http://www.wikidata.org/entity/Q1014,Liberia
http://www.wikidata.org/entity/Q679345,Chubu Centrair International Airport,,Point(136.805277777 34.858333333),http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q681134,Bujumbura International Airport,,Point(29.318519444 -3.324019444),http://www.wikidata.org/entity/Q967,Burundi
http://www.wikidata.org/entity/Q682232,Friedrichshafen Airport,,Point(9.511388888 47.671388888),http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q684964,Sanya Phoenix International Airport,,Point(109.412272222 18.302897222),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q685536,Paderborn Lippstadt Airport,,Point(8.617222222 51.615277777),http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q686526,Logroño-Agoncillo Airport,,Point(-2.320277777 42.460277777),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q686923,Taksimo Airport,,Point(114.93 56.361666666),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q687300,Crotone Airport,,Point(17.080277777 38.997222222),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q687463,Sion Airport,,Point(7.326763888 46.219591666),http://www.wikidata.org/entity/Q39,Switzerland
http://www.wikidata.org/entity/Q687493,Les Eplatures Airport,,Point(6.792778 47.083889),http://www.wikidata.org/entity/Q39,Switzerland
http://www.wikidata.org/entity/Q689836,St. Gallen-Altenrhein Airport,,Point(9.560833 47.485),http://www.wikidata.org/entity/Q39,Switzerland
http://www.wikidata.org/entity/Q690122,Pulkovo Airport,,Point(30.2625 59.800277777),http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q690636,Taba International Airport,,Point(34.778056 29.587778),http://www.wikidata.org/entity/Q79,Egypt
http://www.wikidata.org/entity/Q690894,Málaga Airport,,Point(-4.499167 36.675),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q692279,Clark International Airport,,Point(120.559722222 15.185833333),http://www.wikidata.org/entity/Q928,Philippines
http://www.wikidata.org/entity/Q694404,Klagenfurt Airport,,Point(14.337222222 46.642777777),http://www.wikidata.org/entity/Q40,Austria
http://www.wikidata.org/entity/Q694434,Innsbruck Airport,,Point(11.343888888 47.260277777),http://www.wikidata.org/entity/Q40,Austria
http://www.wikidata.org/entity/Q695127,Badajoz Airport,,Point(-6.821388888 38.891388888),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q695135,Vitoria Airport,,Point(-2.724444444 42.882777777),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q3912801,Kenora Airport,,Point(-94.3631 49.7883),http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q3912805,Fort Good Hope Airport,,Point(-128.6475 66.240555555),http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q3912807,Puvirnituq Airport,,Point(-77.2875 60.052222222),http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q3912810,Quaqtaq Airport,,Point(-69.617777777 61.046388888),http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q3912813,York Landing Airport,,Point(-96.089166666 56.089444444),http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q3912820,Fort Albany Airport,,Point(-81.6958 52.2036),http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q3912826,Trail Airport,,Point(-117.609 49.0556),http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q3912828,Wollaston Lake Airport,,Point(-103.173 58.1069),http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q3912833,Kashechewan Airport,,Point(-81.677777777 52.2825),http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q3912835,Region of Waterloo International Airport,,Point(-80.378611111 43.460833333),http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q3912838,Shamattawa Airport,,Point(-92.081388888 55.863055555),http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q3912840,Tasiujaq Airport,,Point(-69.955833333 58.667777777),http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q3912842,Points North Landing Airport,,Point(-104.082 58.2767),http://www.wikidata.org/entity/Q16,Canada
