college,collegeLabel,city,coordinate_location,country,countryLabel,field1,Sno,countryLabel,coordinate_location,country1,country_id
http://www.wikidata.org/entity/Q34964271,Port de Jard-sur-mer,,Point(-1.58195 46.40839),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q34964282,Port de la Pointe,,Point(-3.354166666 47.711388888),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q34964293,Port de la Pointe,,Point(5.14478 43.45865),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q34964305,Port de la Turbale,,Point(-2.51351 47.34726),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q34964316,Port de la Vigne,,Point(-1.24047 44.67476),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q34964327,Port de Larros,,Point(-1.07241 44.64237),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q34964338,Port de Neyran,,Point(-1.077777777 45.510555555),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q34964349,Port of Aghir,,Point(11.01332 33.75395),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q34964359,Port of Béni Khiar,,Point(10.7974 36.45418),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q34964369,Port de Boughrara,,Point(10.68875 33.54076),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q34964379,Port of Hergla,,Point(10.51275 36.03269),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q34964390,Port of Ghar El Melh,,Point(10.23034 37.15349),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q34964402,Port of Ksibet El Mediouni,,Point(10.84592 35.69232),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q34964414,Port of Kélibia,,Point(11.11146 36.83409),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q34964425,Port of Laouata,,Point(11.03361 35.04315),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q34964436,Port of Mahdia,,Point(11.06739 35.49988),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q34964447,Port of Sayada,,Point(10.894092 35.675897),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q34964457,Port of Sidi Daoud,,Point(10.91008 37.02028),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q34964468,Fishing port of Zarzis,,Point(11.11959 33.49216),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q34964479,Port de Ponteau,,Point(5.011944444 43.368888888),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q34964490,Port de Pêche,,Point(-3.3625 47.728055555),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q34964501,Port of Louza,,Point(11.01083 35.02611),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q34964512,Port of Chebba,,Point(11.16302 35.23256),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q34964525,Port of Kraten,,Point(11.25612 34.82884),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q34964536,Port of Téboulba,,Point(10.95541 35.65883),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q34964546,Port of Zabboussa,,Point(10.2118 34.34743),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q34964557,Port of Zarat,,Point(10.36239 33.70116),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q34964568,Port of El Attaya,,Point(11.29836 34.72811),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q34964591,Fishing port of Menzel Abderrahmane,,Point(9.86234 37.2319),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q34964601,Port de Saint Tropez,,Point(6.63673 43.27236),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q34964611,Port de Saint-Pierre,,Point(-56.169722222 46.777222222),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q34964621,Port de Saint-Vivien,,Point(-1.017222222 45.452777777),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q34964651,Port de Sète,,Point(3.710128142 43.400180333),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q34964669,Port de Talais,,Point(-1.056388888 45.488611111),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q34964680,Port de Vitrezay,,Point(-0.71583 45.32812),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q34964691,Port des Cannes,,Point(8.741666666 41.931111111),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q34964702,Port Dikson,,Point(80.546388888 73.507777777),http://www.wikidata.org/entity/Q159,Russia,201,,Russia,Point(94.25 66.416666666),Россия,ru
http://www.wikidata.org/entity/Q34964725,Port du Gravier,,Point(0.99844 49.31295),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q34964736,Port du Havre-Antifer,,Point(0.1338545 49.6591017),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q34964747,Port du Lavandou,,Point(6.37447 43.13704),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q34964758,Port du Verdon,,Point(-1.040833333 45.547222222),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q34964780,Port Férréol,,Point(6.719444444 43.359722222),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q34964792,Port of El Haouaria,,Point(11.06481 37.04164),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q34964803,Port la Forêt,,Point(-3.9625 47.895833333),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q34964814,Port Levshino,,Point(56.371111111 58.1325),http://www.wikidata.org/entity/Q159,Russia,201,,Russia,Point(94.25 66.416666666),Россия,ru
http://www.wikidata.org/entity/Q34964837,Port Makar'yevo,,Point(103.3475 53.107777777),http://www.wikidata.org/entity/Q159,Russia,201,,Russia,Point(94.25 66.416666666),Россия,ru
http://www.wikidata.org/entity/Q34964848,Port Maria,,Point(-3.379166666 47.706111111),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q34964859,Port of Mahres,,Point(10.49981 34.51496),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q34964870,Port of Bekalta,,Point(11.04874 35.62324),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q34964881,Port of Salakta,,Point(11.04822 35.39146),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q34964891,Port of Melloulèche,,Point(11.06009 35.14679),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q34964901,Port of Menzel Bourguiba,,Point(9.80718 37.15591),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q34964911,Port Mezen',,Point(44.213888888 65.833611111),http://www.wikidata.org/entity/Q159,Russia,201,,Russia,Point(94.25 66.416666666),Россия,ru
http://www.wikidata.org/entity/Q34965012,Port of Horta,,Point(-28.62376 38.53031),http://www.wikidata.org/entity/Q45,Portugal,129,130,Portugal,Point(-9.183333333 38.7),Portugal,pt
http://www.wikidata.org/entity/Q34965023,Port of Matola,,Point(32.49643 -25.96348),http://www.wikidata.org/entity/Q1029,Mozambique,106,107,Mozambique,Point(35.0 -19.0),Moçambique,mz
http://www.wikidata.org/entity/Q34965034,Port of Nhāva-Sheba,,Point(72.933333333 18.95),http://www.wikidata.org/entity/Q668,India,69,70,India,Point(83.0 22.8),India,in
http://www.wikidata.org/entity/Q34965077,Port Pos'yet,,Point(130.8075 42.648888888),http://www.wikidata.org/entity/Q159,Russia,201,,Russia,Point(94.25 66.416666666),Россия,ru
http://www.wikidata.org/entity/Q34965098,Port Saint Florent,,Point(9.30031 42.67993),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q34965108,Port of Skhira,,Point(10.09598 34.28765),http://www.wikidata.org/entity/Q948,Tunisia,167,168,Tunisia,Point(10.0 34.0),تونس,tn
http://www.wikidata.org/entity/Q34965118,Port Vieux et Chantiers Navals de La Ciotat,,Point(5.60792 43.16904),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q34965129,Port Volgodonsk,,Point(42.157222222 47.543611111),http://www.wikidata.org/entity/Q159,Russia,201,,Russia,Point(94.25 66.416666666),Россия,ru
http://www.wikidata.org/entity/Q34965139,Port Yeysk,,Point(38.258333333 46.728888888),http://www.wikidata.org/entity/Q159,Russia,201,,Russia,Point(94.25 66.416666666),Россия,ru
http://www.wikidata.org/entity/Q34965150,Port Zaostrovskiy,,Point(56.103333333 58.01),http://www.wikidata.org/entity/Q159,Russia,201,,Russia,Point(94.25 66.416666666),Россия,ru
http://www.wikidata.org/entity/Q34965185,Port-Grimaud,,Point(6.580833333 43.269722222),http://www.wikidata.org/entity/Q142,France,54,55,France,Point(2.0 47.0),France,fr
http://www.wikidata.org/entity/Q34965196,Porta d'Oriente,,Point(18.49376 40.14682),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965207,Porto Arona,,Point(8.56174 45.75801),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965218,Porto Arsenale,,Point(9.43346 41.21589),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965228,Porto Belo,,Point(37.188888888 -17.721944444),http://www.wikidata.org/entity/Q1029,Mozambique,106,107,Mozambique,Point(35.0 -19.0),Moçambique,mz
http://www.wikidata.org/entity/Q34965239,Porto Bisceglie,,Point(16.5059 41.24425),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965251,Porto Castellammare del Golfo,,Point(12.88017 38.03167),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965262,Porto Cecina,,Point(10.48875 43.30334),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965274,Porto Commerciale di Barletta,,Point(16.28775 41.32854),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965284,Porto da Calheta,,Point(-25.65417 37.74028),http://www.wikidata.org/entity/Q45,Portugal,129,130,Portugal,Point(-9.183333333 38.7),Portugal,pt
http://www.wikidata.org/entity/Q34965295,Porto de Sorrento,,Point(14.37488 40.62922),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965314,Porto dell'Etna,,Point(15.20658 37.73218),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965323,Porto di Amalfi Marina Coppola,,Point(14.59922 40.63205),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965331,Porto di Cala Bitta,,Point(9.46916 41.12656),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965341,Porto di Cala Gonone,,Point(9.63866 40.2829),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965350,Porto di Capraia,,Point(9.83642 43.05061),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965358,Porto di Carloforte,,Point(8.31139 39.14394),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965366,Porto di Cefalù,,Point(14.03231 38.03951),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965375,Porto Di Chioggia,,Point(12.27696 45.22317),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965384,Porto di lampedusa,,Point(12.60479 35.4986),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965394,Porto di Lavagna,,Point(9.33879 44.30662),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965403,Porto di Le Castella,,Point(17.02744 38.90926),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965423,Porto di Mattinata,,Point(16.07637 41.71063),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965433,Porto di Mola,,Point(17.0946 41.0612),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965453,Porto di Pantelleria,,Point(11.93862 36.83369),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965463,Port of Pisa,,Point(10.27277 43.67796),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965474,Porto di Procida,,Point(14.02755 40.76673),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965496,Porto di Reno,,Point(8.59903 45.88166),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965530,Porto di San Leone Mosè,,Point(13.57857 37.26143),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965540,Porto di Santa Margherita Ligure,,Point(9.21552 44.33115),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965550,Porto di Torre del Greco,,Point(14.36154 40.7858),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965560,Porto di Tropea,,Point(15.90362 38.68091),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965582,Porto Ercole,,Point(11.20746 42.39282),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965614,Porto Lido,,Point(8.73308 45.99766),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965623,Porto Lotti,,Point(9.85924 44.09908),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965632,Porto Marghera,,Point(12.259111 45.457241),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965642,Porto Marina Di Carrara,,Point(10.03782 44.03709),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965661,Porto Mirabello,,Point(9.83064 44.09979),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965671,Porto Molfetta,,Point(16.59091 41.20878),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965680,Porto Nuovo,,Point(13.611111111 41.253333333),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965691,Porto Odescaichi,,Point(11.87095 42.03562),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965722,Porto Pesca,,Point(9.83839 44.06756),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965735,Porto Rifugio,,Point(14.23157 37.06638),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965744,Porto Riva di Traiano,,Point(11.81356 42.06221),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965767,Porto San Michele,,Point(9.22414 44.33697),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965779,Porto San Rocco,,Point(13.7531 45.60832),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965790,Porto Stresa,,Point(8.54143 45.88482),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965800,Porto Termoli,,Point(15.00294 42.00382),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
http://www.wikidata.org/entity/Q34965821,Porto Trani,,Point(16.42042 41.27973),http://www.wikidata.org/entity/Q38,Italy,75,76,Italy,Point(12.5 42.5),Italia,it
